img,x,y,z,dis
53,-0.5079,0.8602,-0.1286,0.9989526765568026
8,0.9384,0.3425,-0.3552,0.9989498535962654
11,0.7685,-0.6382,-0.0747,0.9989451886865465
5,-0.4939,-0.8683,-0.406,0.9989404887179216
85,0.9502,-0.3082,-0.1796,0.9989330708310743
30,0.3468,-0.9368,0.7173,0.9989316693347948
77,-0.2362,0.9706,-0.0578,0.9989268241467941
67,-0.8773,-0.4777,0.6925,0.998925712953671
71,0.2123,0.9761,0.765,0.9989206675206995
32,0.194,0.9799,0.3518,0.9989194211747011
94,0.9263,0.3739,0.9642,0.9989158623227484
75,-0.8564,-0.5142,0.4281,0.9989107067200752
96,0.6691,-0.7417,0.0043,0.9989062518575004
49,-0.982,-0.183,-0.5262,0.9989059014742079
30,-0.5902,-0.8059,-0.3002,0.9989048252961841
47,-0.9834,-0.1753,0.9958,0.9989022224422168
51,0.0599,-0.9971,-0.4007,0.9988976023597214
24,-0.562,0.8258,0.5112,0.998894208612704
7,-0.79,0.6113,0.1821,0.9988932325328869
62,-0.6386,0.7681,0.9706,0.9988931724664054
93,0.2492,-0.9673,0.6316,0.9988843426543436
30,-0.8291,-0.5571,0.4696,0.9988829861400182
61,0.0339,-0.9983,0.8116,0.9988754176572772
46,-0.1306,0.9903,0.9393,0.9988745917281108
1,-0.3144,-0.9481,-0.6381,0.9988698463763936
24,-0.777,0.6277,-0.2562,0.9988675037260949
6,-0.9315,0.3606,-0.6814,0.9988616570877069
69,0.6541,-0.7549,0.1838,0.9988597599262872
84,-0.3871,-0.9208,-0.5969,0.9988588739156298
93,-0.8524,-0.5207,-0.6704,0.9988564711709086
88,0.4967,-0.8666,0.4616,0.9988525666984093
80,0.8059,0.5901,0.1375,0.9988457438463658
46,-0.333,-0.9417,-0.5816,0.998843275994788
6,0.6574,0.752,-0.8846,0.9988387056977718
4,-0.9764,0.2105,-0.5207,0.9988329239667664
49,-0.9608,0.273,-0.7696,0.9988321380492319
5,-0.2867,-0.9568,0.9621,0.9988308815810613
82,-0.9888,-0.1412,0.383,0.9988307564347426
92,-0.8963,0.4408,0.1744,0.9988284787690027
9,0.4751,-0.8786,-0.042,0.9988282985578653
30,-0.062,-0.9969,-0.6187,0.9988261159981752
89,-0.8266,0.5607,0.8477,0.9988253350811642
18,-0.7889,-0.6126,-0.7025,0.9988202891411448
31,-0.7771,0.6275,0.9403,0.9988196333673062
33,-0.816,0.576,0.7526,0.9988152982408709
18,-0.0916,-0.9946,-0.8716,0.9988091509392573
79,0.8376,0.5441,-0.3902,0.9988085752535368
95,-0.1338,-0.9898,0.1617,0.9988025230244465
23,0.9523,-0.3012,0.5714,0.9987976421678217
76,0.2774,-0.9595,-0.7391,0.9987947787208341
59,-0.6376,0.7688,0.5921,0.9987928714202959
51,-0.7046,0.7079,0.1414,0.9987910542250567
23,0.8785,-0.4752,0.7579,0.9987879104194243
93,0.4285,-0.9022,-0.2452,0.9987878102980633
5,0.2421,0.969,0.7938,0.9987859680632283
3,-0.2915,0.9553,-0.8765,0.9987844311962417
64,-0.3921,0.9186,0.3007,0.9987834449969623
19,0.6407,-0.7662,-0.8891,0.9987787192366485
2,0.1408,0.9888,0.8467,0.9987742888160468
83,0.0232,-0.9985,-0.7002,0.9987694879200105
21,-0.3937,-0.9179,0.9874,0.998769292679746
49,0.9364,-0.3474,-0.4417,0.9987650975079175
79,0.9672,-0.2491,-0.0184,0.998762559370344
7,-0.542,0.8389,0.5835,0.9987578335112071
13,0.6157,-0.7864,-0.5336,0.9987549499251556
23,0.7441,0.6662,-0.3795,0.9987528473050779
97,-0.6863,0.7256,-0.9814,0.9987507446805736
70,-0.6799,-0.7316,-0.0166,0.9987505043803482
98,0.8338,0.5498,-0.5677,0.9987504593240496
93,-0.66,-0.7496,-0.091,0.9987492978720938
52,0.9663,0.2525,0.2243,0.9987451827167929
31,-0.6011,-0.7976,0.9802,0.9987426945915548
61,-0.0875,-0.9949,0.0679,0.9987403366240897
22,0.7915,0.6091,0.9553,0.9987367320770775
20,0.5484,-0.8347,-0.4364,0.9987325217494422
29,-0.4207,0.9058,0.6939,0.9987302588787426
52,-0.7096,-0.7028,0.3704,0.9987291925241797
59,-0.988,0.146,-0.0431,0.9987291925241797
89,0.8825,-0.4676,-0.4044,0.9987271949836952
46,0.4373,-0.8979,0.3211,0.998727039786147
58,0.3298,-0.9427,-0.8594,0.9987248519987875
62,0.8139,-0.5788,0.2355,0.9987205064481253
85,-0.2577,0.9649,-0.7293,0.998719830583132
11,0.8698,0.4908,0.2215,0.9987175176194718
37,0.4849,-0.8731,0.6315,0.998714984367412
38,-0.4915,0.8694,-0.6872,0.9987134774298382
83,0.2554,0.9655,-0.6142,0.99870887149359
99,-0.6698,0.7408,-0.7618,0.9987075047279859
36,-0.6534,-0.7553,-0.9831,0.9987039851727838
90,-0.3225,-0.9452,-0.4633,0.9987038049391822
74,-0.4845,0.8733,-0.8331,0.9986957194260923
81,-0.2103,0.9763,-0.6778,0.99869303592245
23,-0.8853,-0.4622,0.8638,0.9986916090565695
67,-0.7415,0.669,-0.6872,0.9986907679557272
68,0.6072,0.7929,0.5814,0.9986902673001274
31,-0.345,-0.9372,0.4902,0.9986835534842856
91,-0.4316,-0.9006,-0.2828,0.9986785869337541
68,0.1035,-0.9933,-0.2613,0.9986776957557427
69,0.5291,-0.847,-0.2062,0.9986770298750242
63,0.8517,0.5215,0.7639,0.9986766944311858
50,0.1779,0.9827,0.4874,0.9986729694950194
54,0.0855,0.995,-0.9199,0.998666736203825
16,-0.335,-0.9408,-0.7999,0.9986639274550774
80,-0.4819,0.8747,-0.3696,0.9986629561568808
8,-0.0179,-0.9985,0.0038,0.9986604327798314
43,-0.6158,0.7862,-0.9747,0.9986591410486363
31,-0.0714,0.9961,0.9336,0.9986556814037559
81,-0.0176,-0.9985,0.9282,0.9986551006228327
98,-0.6053,0.7943,0.347,0.998649377909985
32,0.2525,0.9662,-0.0498,0.9986484316314725
34,0.0263,0.9983,-0.4747,0.9986463738481205
27,0.791,-0.6096,-0.0819,0.9986456628854902
47,-0.5263,0.8487,0.9611,0.9986407662417953
63,0.5941,0.8027,-0.9831,0.998640125370496
89,-0.7889,0.6123,0.6132,0.9986363201886861
30,-0.4938,-0.868,-0.9329,0.9986302819362128
82,0.6278,0.7766,-0.3804,0.9986192467602455
53,0.3581,-0.9322,-0.3173,0.9986152662562294
12,0.0549,-0.9971,-0.5153,0.9986102442895326
92,-0.1969,-0.979,0.2613,0.9986043310540967
27,-0.3673,-0.9286,0.0137,0.9986026487046787
26,-0.5998,-0.7984,-0.7156,0.9986003204485767
67,-0.9311,0.3609,0.4615,0.9985970258317416
54,0.2323,-0.9712,0.914,0.9985953785192478
85,0.8609,0.506,-0.4214,0.998591412941249
66,0.9898,0.1322,0.3084,0.9985894451675323
71,-0.4587,0.887,-0.5907,0.9985863457908886
99,0.1938,0.9796,0.5183,0.998586300727183
78,0.7995,-0.5983,-0.4141,0.998580562598732
61,-0.0236,0.9983,-0.3423,0.9985789152590795
8,-0.5075,0.86,-0.6969,0.9985771126958598
54,-0.2125,0.9757,0.2179,0.9985723509090365
95,0.0673,0.9963,-0.7334,0.9985704682194442
41,-0.497,-0.8661,-0.0524,0.9985680798022737
36,-0.0715,-0.996,-0.4629,0.9985630926486319
54,-0.9371,0.3449,0.4929,0.9985551662276853
73,0.9162,0.3971,-0.7671,0.9985543800915402
16,-0.8709,-0.4885,-0.7627,0.9985484765398223
26,-0.1088,-0.9926,-0.681,0.9985450415479514
48,-0.4021,-0.914,-0.449,0.9985391379410223
13,0.4584,-0.8871,0.6536,0.9985374154231778
71,-0.5436,0.8376,0.9014,0.9985362887747246
96,-0.1078,-0.9927,-0.4374,0.9985359933422531
48,-0.6962,-0.7158,-0.6051,0.9985309609621527
93,0.9748,0.2164,0.3863,0.9985309209033039
34,0.0885,-0.9946,-0.0557,0.9985296239972052
46,0.9046,-0.4228,-0.2518,0.9985294186953131
44,-0.8968,0.4391,0.9115,0.9985284422589074
53,0.0075,-0.9985,0.9513,0.9985281668535946
3,0.762,0.6453,0.0294,0.9985269600766922
72,0.7764,0.6279,0.9105,0.9985265995455505
30,0.9166,-0.3961,-0.7853,0.9985242961490721
35,-0.8188,-0.5715,0.1036,0.9985217523920047
39,0.2729,-0.9605,0.1282,0.9985162292121246
46,-0.9645,-0.2584,0.4719,0.9985143013497604
47,0.8429,-0.5353,0.4322,0.9985121431409835
21,0.409,-0.9109,-0.3769,0.9985087931510669
87,0.8515,-0.5215,-0.1751,0.9985061341824596
72,0.5756,0.8159,-0.2384,0.9985029644422694
40,0.214,0.9753,0.8785,0.9985019228824749
76,0.8605,0.5065,-0.5261,0.9985001251877739
48,0.8221,0.5667,-0.0691,0.9984975212788463
41,0.5302,0.8461,0.7745,0.9984974962412274
28,-0.2056,-0.9771,0.3626,0.9984967551274265
69,-0.4875,0.8714,-0.1746,0.9984959739528246
56,0.7458,-0.6639,-0.7867,0.9984892838683849
61,-0.3767,-0.9247,-0.1664,0.9984853429069451
49,-0.7659,0.6406,0.4906,0.9984844365336898
4,-0.51,0.8584,0.8768,0.9984741158387632
37,-0.9255,0.3747,-0.1256,0.9984740056706534
77,-0.0338,0.9979,0.9894,0.9984722580021941
78,0.333,0.9413,-0.6816,0.998466168680742
44,-0.7008,0.7112,-0.4022,0.9984618570581453
2,0.8415,-0.5374,-0.1382,0.9984593181497181
29,-0.1258,-0.9905,0.5515,0.9984567541961945
68,-0.9552,-0.2907,0.2007,0.9984555723716504
72,-0.5023,0.8629,0.1728,0.9984496482046553
37,-0.5004,0.864,-0.6708,0.9984468738996581
49,-0.3301,-0.9423,0.5388,0.9984464432306823
93,0.5394,0.8402,-0.3015,0.9984429878565926
77,-0.4765,0.8774,0.1091,0.9984402886502527
34,0.9866,-0.1533,-0.5821,0.9984390066498805
39,-0.4576,0.8874,-0.9334,0.9984370385757931
66,-0.9733,0.2226,-0.7967,0.99843059348159
16,-0.3691,0.9277,0.0324,0.9984298172630863
67,-0.6117,0.7891,-0.762,0.9984266122254555
2,0.9633,-0.2625,-0.6132,0.9984253302075223
0,0.8361,0.5457,-0.3606,0.9984246090717115
72,-0.2974,0.9531,0.3572,0.9984219398631021
39,-0.884,-0.4641,0.7436,0.9984211586299642
56,-0.4052,0.9125,-0.6152,0.998420397427857
92,-0.5576,-0.8282,0.7714,0.9984152442746456
99,0.6991,0.7128,0.0598,0.9984110626390315
57,0.7194,-0.6923,-0.6293,0.9984065554672605
52,0.5305,0.8458,-0.991,0.9984026692672652
55,0.7977,0.6004,-0.7083,0.9984014473146561
11,0.9127,0.4047,0.5431,0.9984004106569668
57,0.4864,0.8719,0.5821,0.9983959985897379
12,-0.9446,-0.3233,-0.9792,0.9983947365646516
81,-0.5727,-0.8178,-0.6551,0.9983897685773828
26,0.5727,-0.8178,-0.2682,0.9983897685773828
23,-0.0466,-0.9973,0.8883,0.9983881259309928
7,0.6829,0.7283,-0.6093,0.9983853464469518
25,-0.9757,0.2116,0.7924,0.998381214767185
24,0.9129,-0.4042,-0.7116,0.9983807139563545
63,0.2166,0.9746,0.8343,0.9983790462544775
1,-0.4869,-0.8716,0.1652,0.9983777691835892
28,0.3067,-0.9501,-0.1689,0.9983761315255889
92,0.4512,-0.8906,0.9295,0.998373577374722
68,0.6085,-0.7915,-0.6735,0.9983709230541522
1,-0.9219,-0.3832,0.4181,0.9983695958912211
53,0.9047,-0.4222,-0.3997,0.9983661302347951
60,-0.0715,-0.9958,0.7647,0.9983636061075144
28,-0.2338,-0.9706,-0.6868,0.9983620585739424
56,0.4717,0.8799,0.4963,0.9983611070148917
5,0.2659,0.9623,-0.026,0.998360706358178
89,0.6404,0.7659,0.3132,0.9983561338520438
28,0.9709,-0.2325,-0.6851,0.9983501690288834
9,0.2415,-0.9687,0.0259,0.9983496081032937
41,-0.6095,-0.7907,0.8062,0.9983470038017843
20,0.9765,0.2077,-0.6838,0.9983443994934814
98,-0.0779,-0.9953,-0.3491,0.9983438786310055
23,-0.3879,0.9199,-0.8924,0.9983398319209748
20,0.3022,-0.9515,0.0972,0.9983371624857005
59,0.1362,0.989,-0.8503,0.99833433277635
55,0.5262,0.8484,-0.062,0.9983331107400977
52,-0.8243,-0.5632,-0.7186,0.9983309721730564
31,0.0256,-0.998,0.5511,0.998328282680602
80,-0.9734,-0.2217,0.0776,0.998327826918593
16,-0.7326,0.6782,0.3713,0.9983276015416983
72,-0.6902,-0.7213,-0.5612,0.998323459606154
19,-0.9281,0.3678,0.456,0.9983218168506587
91,-0.1679,0.9841,-0.9749,0.9983201991345262
30,0.6883,0.7231,-0.2107,0.998313828412689
8,0.5802,-0.8124,0.2718,0.9983114744407179
85,0.6366,0.769,-0.6144,0.9983088500058487
2,-0.0836,-0.9948,-0.0086,0.9983065661408824
40,-0.1903,0.98,0.3132,0.9983056095204513
63,-0.0678,-0.996,-0.4914,0.9983049834594637
89,0.9864,0.1537,0.0132,0.998302884900169
57,0.0005,-0.9983,0.0178,0.9983001252128539
60,-0.1205,0.991,0.2031,0.9982991786032882
68,0.1928,0.9795,0.7685,0.9982945907897127
44,-0.1978,0.9785,-0.307,0.9982920865157653
2,-0.0869,0.9945,-0.4828,0.9982894670384939
80,0.7441,0.6655,-0.2078,0.9982860612069068
43,-0.0369,-0.9976,-0.5787,0.9982822095980676
42,0.8049,-0.5905,-0.5421,0.9982756432969804
59,0.2706,0.9609,0.8485,0.9982750973554334
33,0.0484,0.9971,-0.0485,0.9982739954541539
35,-0.4482,-0.892,-0.1542,0.9982721272278416
89,-0.1043,-0.9928,-0.983,0.9982636575574612
89,-0.4387,0.8967,-0.1025,0.9982627810351341
24,-0.548,-0.8344,0.9123,0.9982621699733994
74,-0.7746,0.6297,-0.9456,0.9982621148776507
75,0.2147,0.9749,0.2672,0.998261538876461
21,0.6809,0.73,-0.4537,0.9982608927529917
9,0.88,0.4713,-0.1532,0.9982603317772374
12,-0.9795,-0.1926,-0.9184,0.9982559842044525
99,-0.3462,0.9363,-0.1662,0.9982545416876399
10,-0.9487,-0.3106,-0.6644,0.9982504946154547
33,-0.3502,-0.9348,0.1183,0.9982439982288899
76,-0.0093,0.9982,0.8926,0.9982433220412746
78,-0.787,-0.6141,0.2885,0.998242360351433
83,0.4079,-0.9111,-0.363,0.998241263422826
75,-0.3407,-0.9383,-0.5683,0.9982401414489401
2,0.2374,0.9696,0.5449,0.9982399110434325
96,-0.6671,0.7426,0.1421,0.9982370309700999
16,-0.4429,0.8946,0.2467,0.9982332242517277
84,-0.165,0.9845,0.4293,0.9982310604263925
72,-0.7726,-0.6321,0.6433,0.998229016809269
61,-0.7525,0.6559,-0.5581,0.9982289617116906
3,0.2599,0.9638,0.4449,0.9982276543955292
87,-0.8657,0.497,0.776,0.9982211628692311
76,-0.3362,-0.9399,0.7868,0.998219640159419
1,0.3782,-0.9238,0.0341,0.9982192544726834
99,0.9837,0.1696,0.3412,0.9982133289031959
78,0.3772,0.9242,0.7386,0.9982111399899323
75,-0.3485,-0.9354,-0.523,0.9982111049272093
82,-0.7647,0.6416,-0.8142,0.9982067170681632
78,-0.5864,0.8078,-0.4376,0.9982012823073311
74,0.7393,0.6707,0.6768,0.9981998697655694
36,-0.5459,-0.8357,0.8013,0.9981990282503785
46,-0.9552,-0.2898,-0.2944,0.9981939090176818
91,-0.4506,-0.8907,-0.3967,0.9981917901886391
31,0.4026,-0.9134,-0.9802,0.9981915247085601
36,-0.6525,-0.7554,-0.1219,0.9981910688841089
76,0.4689,-0.8812,0.4349,0.9981886845682033
52,-0.2766,-0.9591,-0.3645,0.998188544314149
90,-0.3786,0.9236,0.2246,0.9981858143652413
56,-0.7213,0.69,0.9165,0.9981851982472992
6,-0.5554,-0.8294,-0.2999,0.9981851130927569
86,0.8535,0.5176,-0.5267,0.9981843567197394
1,0.7283,0.6826,-0.4523,0.9981801691077617
30,-0.4183,-0.9063,-0.4385,0.9981756258294429
3,-0.233,-0.9706,0.9147,0.9981750147143537
75,-0.9201,0.387,0.0303,0.9981748393943819
25,-0.9475,-0.314,0.1732,0.9981744586994801
36,0.6216,-0.781,0.3296,0.9981721094079918
37,-0.0716,0.9956,0.9869,0.9981712879060387
70,0.7703,0.6348,0.699,0.9981648811694389
45,0.6439,0.7627,0.8872,0.9981575526939623
30,0.3824,0.922,0.0519,0.998155178316478
2,-0.477,0.8768,-0.1594,0.9981519122859005
57,-0.0458,0.9971,0.1774,0.9981513161840744
7,-0.8249,-0.562,0.3379,0.9981502942944014
17,0.4417,0.8951,-0.4935,0.9981497382657574
92,-0.895,0.4419,-0.3456,0.9981485911426214
4,-0.9458,0.319,0.6932,0.9981476043151133
99,-0.9796,-0.1915,-0.314,0.9981424798093708
94,0.0863,0.9944,-0.8779,0.9981377910889858
89,0.9379,0.3415,0.8373,0.9981375957251585
90,-0.6916,0.7197,0.0524,0.9981375907158292
32,-0.6685,-0.7412,-0.0543,0.9981331023465758
87,0.3693,0.9273,0.4146,0.9981321455598953
14,-0.1852,-0.9808,-0.3325,0.9981320954663266
73,-0.8771,0.4764,-0.5663,0.9981289345570541
81,-0.5008,0.8634,-0.2272,0.9981283484602569
53,0.6638,-0.7454,-0.5382,0.9981240403877666
74,0.2477,0.9669,0.609,0.9981236897298851
84,0.6997,-0.7118,-0.6101,0.9981178938381978
39,-0.5232,-0.85,0.1652,0.9981173478103664
70,-0.0149,-0.998,-0.7851,0.9981112212574308
67,-0.9523,0.2989,-0.2855,0.998106457247923
63,-0.4617,0.8849,0.1165,0.9981056557298932
21,0.3913,0.9182,-0.7067,0.9981016631586184
15,-0.9904,0.1237,-0.6398,0.9980951106983742
8,-0.7036,0.7079,0.7572,0.9980858530206708
22,-0.7061,-0.7054,-0.5796,0.9980813443803065
76,-0.5552,0.8294,-0.7933,0.9980738449633875
33,0.6115,0.7888,0.4474,0.9980669767104811
18,-0.4407,-0.8955,-0.6985,0.9980665007904032
21,-0.2169,-0.9742,0.4366,0.9980537310185258
48,-0.0556,-0.9965,-0.0079,0.9980499035619412
46,-0.5271,0.8475,0.4822,0.998043415889309
94,-0.6688,0.7408,-0.3806,0.9980371135383693
28,0.2757,-0.9592,0.1652,0.9980356356363235
82,-0.9238,0.3777,0.3753,0.9980299244010672
79,0.1332,0.9891,-0.7375,0.9980285817550517
0,-0.4569,-0.8873,0.486,0.9980275046310096
21,-0.6319,-0.7725,0.4826,0.9980249796473032
17,-0.7227,-0.6883,-0.753,0.9980241379846482
41,-0.6078,-0.7916,-0.9529,0.9980237472124599
9,-0.7148,0.6965,-0.397,0.9980236921035492
52,0.4596,-0.8859,-0.4251,0.998023531786701
75,0.4522,0.8897,0.1908,0.9980235117470931
56,0.1368,-0.9886,-0.9633,0.9980201400773433
3,-0.1029,-0.9927,-0.7452,0.998018887596823
18,0.8146,-0.5766,0.4113,0.9980183966240301
51,0.3652,0.9288,0.4287,0.9980182763857584
90,0.8801,0.4706,-0.7321,0.9980182212765456
36,-0.3005,-0.9517,0.8308,0.9980145990916165
57,-0.4906,0.8691,0.1797,0.9980096041622044
22,0.173,0.9829,-0.852,0.9980087224067734
1,-0.3433,-0.9371,0.4318,0.998003657307928
53,0.4458,-0.8929,-0.6794,0.9980020290560536
54,0.0014,-0.998,-0.2457,0.9980009819634448
52,-0.3901,0.9186,-0.2023,0.9979999849699398
97,-0.3495,-0.9348,-0.213,0.9979986422836455
54,0.3618,0.9301,-0.6728,0.9979906061682144
79,0.5077,-0.8592,0.464,0.9979899448391251
26,-0.4861,-0.8716,0.8326,0.9979878606476134
15,0.9196,0.3877,0.077,0.9979856962902826
9,0.7855,-0.6156,-0.4169,0.997984774432957
85,-0.2834,-0.9569,0.8135,0.9979845539886877
66,0.1298,-0.9895,-0.3684,0.9979770989356419
65,-0.3497,-0.9347,-0.9209,0.9979750397680295
2,0.9203,-0.386,-0.6223,0.99797198858485
20,-0.828,0.5571,-0.0423,0.9979701448440229
1,0.347,-0.9357,-0.7249,0.9979696839082838
72,-0.8617,0.5034,0.3729,0.9979671587782837
50,0.5966,-0.8,0.3726,0.9979637067549101
0,-0.6688,-0.7407,0.307,0.9979628900916105
86,-0.411,0.9094,-0.4377,0.9979626045098082
65,-0.6069,-0.7922,-0.9212,0.9979521281103618
63,0.9962,-0.0591,0.6123,0.9979515268789361
66,-0.5402,0.8391,0.1114,0.9979503244149981
55,-0.3028,-0.9509,0.5295,0.9979472180431187
7,-0.3951,0.9164,-0.3603,0.9979443721971681
73,-0.8605,0.5054,0.8517,0.9979425885290195
17,-0.345,0.9364,0.2902,0.9979328434318614
96,-0.2104,-0.9755,0.2779,0.9979320668261944
95,0.8772,-0.4758,-0.9729,0.9979305987893146
82,0.7219,-0.689,0.8216,0.9979281587368902
70,-0.6654,0.7437,0.3319,0.9979212644292134
88,0.2401,0.9686,0.4466,0.9979148109934034
45,0.3011,0.9514,0.6988,0.9979093996951828
1,-0.6742,-0.7357,0.5191,0.9978978554942385
26,-0.3476,-0.9354,0.7426,0.9978972492195778
0,-0.9203,-0.3858,-0.8753,0.997894648748053
10,0.7397,-0.6698,-0.1917,0.9978918428366874
94,-0.9473,0.3137,-0.0069,0.997890264508077
5,-0.1992,0.9778,0.4468,0.9978845023348143
14,-0.718,0.693,-0.4581,0.9978842618259894
44,-0.709,0.7022,-0.7489,0.9978806742291385
11,0.187,-0.9802,-0.1359,0.9978782691290556
10,0.2926,-0.954,-0.4479,0.9978630968224047
61,0.3289,-0.9421,-0.1551,0.9978615234590419
23,-0.1521,0.9862,-0.1089,0.9978601354899392
66,-0.8889,0.4534,0.3957,0.9978550846691117
20,-0.9296,0.3627,0.5348,0.9978514167951058
6,-0.2599,0.9634,0.0524,0.9978414553424808
48,0.9093,-0.4109,0.5672,0.9978302961926943
59,0.9414,-0.3308,0.2478,0.9978289432563078
45,-0.4448,-0.8932,-0.7404,0.9978242731062419
16,-0.0067,0.9978,-0.2441,0.9978224942343202
55,0.7598,-0.6468,0.8963,0.9978207654684282
93,0.7891,0.6107,0.1256,0.9978142612731089
51,-0.1678,0.9836,0.4206,0.9978105030515564
11,0.1458,-0.9871,-0.9421,0.9978096261311573
21,-0.8274,0.5577,-0.2292,0.9978076217387799
67,0.4643,0.8832,-0.5811,0.9978059580900487
65,-0.7082,0.7029,-0.4188,0.9978054169025141
56,-0.1624,0.9845,-0.4306,0.9978045950986597
59,0.0014,0.9978,0.9754,0.9978009821602702
40,0.0798,0.9946,-0.2035,0.9977961715701259
3,-0.1007,0.9927,0.5309,0.9977944577917839
62,0.2681,0.9611,0.5808,0.9977929745192636
27,-0.0444,-0.9968,0.2926,0.9977883543116747
4,-0.0857,0.9941,0.5096,0.9977872017619789
97,-0.9167,-0.394,-0.6711,0.9977849918694909
67,-0.1219,0.9903,-0.7341,0.9977743732928803
93,0.3979,-0.915,0.3275,0.9977722235059463
90,-0.8285,0.556,-0.2626,0.9977716422107816
93,-0.1033,-0.9924,0.1359,0.997761820275761
42,0.8975,-0.4359,-0.6319,0.9977550100099724
4,-0.8052,-0.5892,-0.6053,0.9977493071909397
93,0.657,-0.7509,0.0016,0.9977473678241402
28,-0.0516,-0.9964,0.9402,0.9977351953299031
35,0.7341,-0.6757,0.3492,0.9977340828096432
37,0.0496,0.9965,-0.333,0.9977336367989205
43,-0.7045,0.7065,0.5629,0.9977286705312222
58,0.0406,0.9969,0.3082,0.9977264003723666
77,0.3302,-0.9415,-0.7317,0.9977245561777057
84,-0.4843,-0.8723,-0.1329,0.9977243005961115
9,0.2756,0.9589,-0.227,0.9977196850819372
2,-0.3839,0.9209,-0.6847,0.9977154003021103
9,-0.4951,-0.8662,0.123,0.9977106043337416
10,-0.4857,-0.8715,0.5559,0.9977057381813538
90,-0.4417,-0.8946,0.926,0.9977013831803582
37,-0.1464,0.9869,0.5951,0.997699639170026
62,-0.9766,0.2041,-0.1915,0.9976995389394545
36,-0.9387,0.338,-0.5569,0.9976981958488248
39,-0.7544,0.6529,-0.4572,0.997696231324946
78,-0.8721,-0.4846,-0.397,0.9976951287843396
92,-0.0135,-0.9976,-0.9873,0.9976913400446052
40,0.3349,-0.9398,-0.935,0.9976883531444075
65,-0.1947,-0.9785,-0.7032,0.9976824845610952
48,0.4602,0.8852,0.3265,0.997678846122338
47,0.1901,0.9794,0.5865,0.9976784902963479
89,0.1243,-0.9899,0.2019,0.9976735438007766
65,0.3723,0.9256,-0.3324,0.9976686073040486
6,-0.4758,0.8769,-0.3075,0.9976669033299641
4,-0.0626,0.9957,0.4199,0.9976659009909079
78,0.365,0.9285,0.0545,0.9976659009909079
17,0.9429,0.326,-0.4607,0.9976654800082039
93,-0.6059,-0.7926,0.0111,0.9976620519995737
85,0.4248,0.9027,0.164,0.9976584235097702
55,-0.8741,0.4809,0.3286,0.9976550606296747
22,-0.4702,-0.8799,0.4547,0.9976532714325154
42,-0.0224,-0.9974,0.4416,0.9976515022792277
88,-0.6606,0.7476,0.7318,0.997646290024676
18,0.7236,-0.6868,0.8806,0.9976428218555977
88,-0.5568,-0.8278,-0.6952,0.9976367475188552
91,0.8097,-0.5828,0.4454,0.9976321616708234
17,-0.8409,0.5368,-0.8218,0.9976307182519993
77,-0.9486,-0.3089,-0.402,0.9976277712654155
48,-0.1667,0.9836,-0.5473,0.9976261073167643
6,0.1039,0.9922,-0.955,0.997625205174769
50,0.895,-0.4407,0.7297,0.9976179078184192
23,0.4616,0.8844,0.529,0.9976161185546272
55,-0.6202,0.7814,0.6934,0.9976141538691199
11,-0.9336,-0.3516,-0.7266,0.9976129109028211
3,0.7753,-0.6278,-0.0716,0.9976086056164511
96,-0.2297,0.9708,0.1653,0.9976044957797654
45,-0.9746,-0.213,-0.8082,0.9976042100953665
33,0.1146,-0.991,0.8127,0.9976042100953664
44,-0.2601,0.9631,0.6805,0.997603939446913
16,-0.0847,0.994,0.4763,0.9976021702061398
3,-0.7832,0.6179,-0.1862,0.9975984412578038
0,0.2428,-0.9676,0.0607,0.9975979149938116
86,0.6333,0.7708,0.8107,0.9975978799095355
39,-0.3731,-0.9252,-0.3556,0.9975964364411092
11,-0.7828,-0.6184,0.0828,0.9975943063189565
45,0.6721,0.7372,-0.9758,0.9975882166505375
29,-0.1967,-0.978,-0.4842,0.9975845277468972
71,0.3539,0.9327,0.86,0.9975843322747205
53,-0.7638,0.6417,0.6649,0.9975817410117329
70,0.0644,-0.9955,0.0178,0.9975808789266163
15,-0.44,-0.8953,-0.7077,0.9975781122298143
66,0.3404,-0.9377,-0.0635,0.9975737817324591
96,0.8822,0.4657,-0.0409,0.9975737215865301
9,0.4201,-0.9048,0.9459,0.9975705739445205
40,-0.2068,-0.9759,-0.9898,0.9975705739445204
25,0.7682,0.6364,-0.9277,0.997565135717964
83,0.45,-0.8903,0.2622,0.9975640781423517
8,0.633,0.771,0.4435,0.9975620281466211
84,-0.5455,0.8352,0.0553,0.9975616722789625
65,0.1669,-0.9835,-0.8249,0.9975609555310393
21,0.5608,-0.825,-0.3583,0.9975578379221928
12,-0.5916,-0.8032,0.3528,0.9975574168938849
90,0.77,-0.6342,-0.2748,0.9975518232152152
52,0.8239,0.5624,-0.306,0.9975494824819469
79,0.7778,-0.6246,0.475,0.997545988914797
77,0.3183,-0.9454,0.2101,0.9975450115157712
62,0.12,-0.9903,0.7739,0.9975440291034777
34,0.7821,-0.6192,0.1332,0.9975415028959949
44,-0.2009,-0.9771,-0.0203,0.9975395831745224
84,0.2693,-0.9605,0.8708,0.9975383401153061
6,0.1011,-0.9924,-0.0266,0.9975364504618365
79,0.1748,-0.9821,0.5019,0.9975346861137211
76,0.3527,0.9331,0.645,0.9975334079618587
72,0.0214,-0.9973,-0.5401,0.9975295734964452
23,0.6316,-0.7721,-0.7874,0.9975254232349169
